Vendor,Category,Item,Item Description,Price,Origin,Destination,Rating,Remarks
official_Illegal_Entr,Drugs/Cannabis/Synthetics,Exclusive 2g PURE 5F-UR-144 Research Chemical - $2 Shipping! [Original Batch],2g PURE 5F-UR-144 Research Chemical - $2 Shipping! available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.065643 BTC,USA,Worldwide,4.72/5,
official_Illegal_Entr,Drugs/Cannabis/Synthetics,HQ 2g PURE JWH-18 Research Chemical - $2 Shipping! [Tracked],2g PURE JWH-18 Research Chemical - $2 Shipping! available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.079586 BTC,USA,Worldwide,5.00/5,
official_Illegal_Entr,Drugs/Cannabis/Synthetics,1g down2earth Blend (5F-UR-144) $1 SAMPLE,We are back on ShadowBay offering our verified 1g down2earth Blend (5F-UR-144) $1 SAMPLE. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.002111 BTC,USA,USA,5.00/5,
official_Illegal_Entr,Drugs/Cannabis/Synthetics,Custom order!,High purity Custom order! at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.027709 BTC,USA,Worldwide,4.83/5,
BenzoBlotters,Drugs/Benzos,200mg Etizolam Powder [Escrow Ready],We are back on ShadowBay offering our verified 200mg Etizolam Powder. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.148100 BTC,USA,USA,4.86/5,
BenzoBlotters,Drugs/Benzos,Exclusive 200mg Alprazolam Powder,We are back on ShadowBay offering our verified 200mg Alprazolam Powder. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.166590 BTC,USA,Worldwide,4.82/5,
BenzoBlotters,Drugs/Benzos,custom for e***d,"Premium custom for e***d sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.198153 BTC,USA,Worldwide,5.00/5,
BenzoBlotters,Drugs/Benzos,100% Pure custom for t***7,"Premium custom for t***7 sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.200608 BTC,USA,Worldwide,4.74/5,
BenzoBlotters,Drugs/Benzos,custom for l***t,"Welcome to our official ShadowBay shop! custom for l***t ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.215386 BTC,USA,Worldwide,5.00/5,
Galindoi,Drugs/Psychedelics/Mushrooms,High Quality 5g Psilocybe Galindoi Sclerotia - Philosopher Stones - Dried [Purity Tested],5g Psilocybe Galindoi Sclerotia - Philosopher Stones - Dried available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.118665 BTC,USA,USA,5.00/5,
Galindoi,Drugs/Psychedelics/Mushrooms,Direct Source 2.5g Psilocybe Galindoi Sclerotia - Philosopher Stones - Dried,We are back on ShadowBay offering our verified 2.5g Psilocybe Galindoi Sclerotia - Philosopher Stones - Dried. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.023580 BTC,USA,USA,5.00/5,
Galindoi,Drugs/Psychedelics/Mushrooms,40g Psilocybe Galindoi Sclerotia - Philosopher Stones - Dried,High purity 40g Psilocybe Galindoi Sclerotia - Philosopher Stones - Dried at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.874232 BTC,USA,USA,4.87/5,
Galindoi,Drugs/Psychedelics/Mushrooms,20g Psilocybe Galindoi Sclerotia - Philosopher Stones - Dried,"Premium 20g Psilocybe Galindoi Sclerotia - Philosopher Stones - Dried sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.358271 BTC,USA,USA,4.94/5,
Galindoi,Drugs/Psychedelics/Mushrooms,10g Psilocybe Galindoi Sclerotia - Philosopher Stones Dried [Original Batch],"Premium 10g Psilocybe Galindoi Sclerotia - Philosopher Stones Dried sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.271018 BTC,USA,USA,4.89/5,
Galindoi,Drugs/Psychedelics/Mushrooms,Top Grade 100g Psilocybe Galindoi Sclerotia - Philosopher Stones - Dried,100g Psilocybe Galindoi Sclerotia - Philosopher Stones - Dried available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,1.511775 BTC,USA,USA,5.00/5,
Galindoi,Drugs/Psychedelics/Mushrooms,Premium 80g Psilocybe Galindoi Sclerotia - Philosopher Stones - Dried,"Welcome to our official ShadowBay shop! 80g Psilocybe Galindoi Sclerotia - Philosopher Stones - Dried ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across USA.",1.284064 BTC,USA,USA,5.00/5,
dragoncove,Drugs/Opioids/Heroin,3.5G - AFGHANISTAN # 4 HEROIN HIGH QUALITY [Escrow Ready],High purity 3.5G - AFGHANISTAN # 4 HEROIN HIGH QUALITY at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,1.956032 BTC,USA,USA,5.00/5,
dragoncove,Drugs/Stimulants/Cocaine,High Quality 1G - High Grade Premium Quality Cocaine,High purity 1G - High Grade Premium Quality Cocaine at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.378514 BTC,USA,USA,5.00/5,
dragoncove,Drugs/Stimulants/Cocaine,High Quality 3.5G- High Grade Premium Quality Cocaine,We are back on ShadowBay offering our verified 3.5G- High Grade Premium Quality Cocaine. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,1.495070 BTC,USA,Worldwide,4.97/5,
dragoncove,Drugs/Opioids/Heroin,Direct Source 1G - AFGHANISTAN #4 HEROIN HIGH QUALITY,1G - AFGHANISTAN #4 HEROIN HIGH QUALITY available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.735226 BTC,USA,USA,4.85/5,
Amsterdamngood531,Drugs/Cannabis/Weed,Premium 25G Power plant,"Welcome to our official ShadowBay shop! 25G Power plant ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.550872 BTC,Netherlands,Worldwide,4.97/5,
Amsterdamngood531,Drugs/Ecstasy/MDMA,Premium 1G Mdma Crystals 82%,"Welcome to our official ShadowBay shop! 1G Mdma Crystals 82% ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.078280 BTC,Netherlands,Worldwide,5.00/5,
Amsterdamngood531,Drugs/Ecstasy/Pills,25x Green Partyflock [Original Batch],"Premium 25x Green Partyflock sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.336069 BTC,Netherlands,Worldwide,5.00/5,
Amsterdamngood531,Drugs/Ecstasy/MDMA,0.25mdma Crystal 82% SAMPLE [Escrow Ready],We are back on ShadowBay offering our verified 0.25mdma Crystal 82% SAMPLE. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.007106 BTC,Netherlands,Worldwide,4.90/5,
Amsterdamngood531,Drugs/Ecstasy/Pills,5x Green Partyflock [Fast Shipping],We are back on ShadowBay offering our verified 5x Green Partyflock. Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,0.090070 BTC,Netherlands,Worldwide,5.00/5,
Amsterdamngood531,Drugs/Prescription,Direct Source 10x 20mg Methadone pills [Tracked],We are back on ShadowBay offering our verified 10x 20mg Methadone pills. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.180955 BTC,Netherlands,Worldwide,5.00/5,
Amsterdamngood531,Drugs/Prescription,25x 20mg Methadone pills [Original Batch],"Premium 25x 20mg Methadone pills sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.483120 BTC,Netherlands,Worldwide,4.99/5,
Amsterdamngood531,Drugs/Cannabis/Weed,10G Power plant [24/7 Auto Dispatch],"Premium 10G Power plant sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.271437 BTC,Netherlands,Worldwide,5.00/5,
Amsterdamngood531,Drugs/Prescription,5x 20mg Methadone pills,High purity 5x 20mg Methadone pills at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.134128 BTC,Netherlands,Worldwide,4.80/5,
Amsterdamngood531,Drugs/Stimulants/Cocaine,0.25 Cocaine 80%,0.25 Cocaine 80% available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.021089 BTC,USA,Worldwide,4.96/5,
Amsterdamngood531,Drugs/Ecstasy/MDMA,5G Mdma Crystals 82%,"Premium 5G Mdma Crystals 82% sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.258895 BTC,Netherlands,Worldwide,5.00/5,
hqcns,Counterfeits/Money,10x 50€ counterfeit notes,"Premium 10x 50€ counterfeit notes sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.450791 BTC,EU except north europe (sweden  latvia ...),europe and switzerland  except north europe (sweden  latvia ...),5.00/5,
hqcns,Counterfeits/Money,Sample €50 counterfeit note,Sample €50 counterfeit note available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.060787 BTC,EU except north europe (sweden  latvia ...),europe and switzerland  except north europe (sweden  latvia ...),4.88/5,
HighTimes-47,Drugs/Cannabis/Weed,Exclusive AMNESIA HAZE 2G LIMITED OFFER SAVE 20%,AMNESIA HAZE 2G LIMITED OFFER SAVE 20% available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.054444 BTC,Germany,Worldwide,4.44/5,
HighTimes-47,Drugs/Psychedelics/LSD,Premium LSD 250mcg blotter Join to Wonderland with Alice,We are back on ShadowBay offering our verified LSD 250mcg blotter Join to Wonderland with Alice. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.030835 BTC,Germany,Worldwide,4.39/5,
HighTimes-47,Drugs/Cannabis/Weed,AMNESIA HAZE 2G TOP NOTCH WEED,High purity AMNESIA HAZE 2G TOP NOTCH WEED at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.074894 BTC,Germany,Worldwide,4.51/5,
HighTimes-47,Drugs/Cannabis/Weed,AMNESIA HAZE HQ WEED 1G,We are back on ShadowBay offering our verified AMNESIA HAZE HQ WEED 1G. Guaranteed lab tested quality and stealth packaging. Contact via PGP for bulk orders.,0.038499 BTC,Germany,Worldwide,4.58/5,
MrHigh4Life_714,Drugs/Opioids/Heroin,$1 Express S/H Sale - 20 Grams ( Street Bth ) - (Read 4 Details)) FE [Original Batch],"Premium $1 Express S/H Sale - 20 Grams ( Street Bth ) - (Read 4 Details)) FE sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",4.983214 BTC,USA,USA,4.99/5,
MrHigh4Life_714,Drugs/Opioids/Heroin,High Quality FE - 1 Gram (Street Bth) - (Read 4 Details)) [Fast Shipping],"Premium FE - 1 Gram (Street Bth)   - (Read 4 Details)) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.236760 BTC,USA,Worldwide,4.83/5,
MrHigh4Life_714,Drugs/Opioids/Heroin,2 Gram (Street Bth) - (Read 4 Details)) FE [Tracked],We are back on ShadowBay offering our verified 2 Gram (Street Bth)   - (Read 4 Details)) FE. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.423349 BTC,USA,Worldwide,5.00/5,
MrHigh4Life_714,Drugs/Opioids/Heroin,Premium FE - 5 Grams (Street Bth) - (Read 4 Details)) [Worldwide Stealth],We are back on ShadowBay offering our verified FE - 5 Grams (Street Bth) - (Read 4 Details)). Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.984256 BTC,USA,USA,5.00/5,
MrHigh4Life_714,Drugs/Opioids/Heroin,Sale - 5 Grams (Street Bth) - (Read 4 Details)) FE [Original Batch],Sale - 5 Grams (Street Bth) - (Read 4 Details)) FE available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,1.003169 BTC,USA,USA,4.84/5,
GRA_MAN,Drugs/Cannabis/Weed,Custom GRA_MAN Specialty Product [Original Batch],"Welcome to our official ShadowBay shop! GRA_MAN Specialty Product ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.074620 BTC,USA,Worldwide,4.87/5,
dmtdoo_deelsd,Drugs/Ecstasy/Pills,10 x MDMA pills - ECSTASY!!,"Welcome to our official ShadowBay shop! 10 x MDMA pills - ECSTASY!! ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across UK and Europe.",0.277981 BTC,UK,UK and Europe,4.82/5,
dmtdoo_deelsd,Drugs/Stimulants/Cocaine,1g of the finest Cocaine Hydrochloride,We are back on ShadowBay offering our verified 1g of the finest Cocaine Hydrochloride. Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,0.329723 BTC,UK,UK and Europe,5.00/5,
vdr_X-MAN,Drugs/Prescription,30 Pieces of Zoloft/Sertraline*Pfizer*,"Premium 30 Pieces of Zoloft/Sertraline*Pfizer* sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.185037 BTC,Switzerland,Worldwide,5.00/5,
vdr_X-MAN,Drugs/Benzos,Diazepam/Bensedin/Valium/Apaurin,We are back on ShadowBay offering our verified Diazepam/Bensedin/Valium/Apaurin. Guaranteed lab tested quality and stealth packaging. Contact via PGP for bulk orders.,0.050343 BTC,Switzerland,Worldwide,5.00/5,
vdr_X-MAN,Drugs/Stimulants/Meth,0.75 gram Crystal Meth >=75% HIGH QUALITY,0.75 gram Crystal Meth >=75% HIGH QUALITY available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.191437 BTC,Switzerland,Worldwide,4.93/5,
vdr_X-MAN,Drugs/Stimulants/Prescription,Focalin XR 5mg/Dexmethylphenidat [Tracked],"Welcome to our official ShadowBay shop! Focalin XR 5mg/Dexmethylphenidat ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.374762 BTC,Switzerland,Worldwide,4.82/5,
vdr_X-MAN,Drugs/Psychedelics/LSD,High Quality 1x Maya Blotter LSD Acid (1x 275 - 300ug) [Tracked],"Welcome to our official ShadowBay shop! 1x Maya Blotter LSD Acid (1x 275 - 300ug) ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.054278 BTC,Switzerland,Worldwide,4.85/5,
vdr_X-MAN,Drugs/Cannabis/Weed,*SWISS*HIGH QUALITY* Indoor Weed 2g A+++ [Worldwide Stealth],*SWISS*HIGH QUALITY* Indoor Weed 2g A+++ available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.064655 BTC,Switzerland,Worldwide,5.00/5,
vdr_X-MAN,Drugs/Stimulants/Cocaine,1g Columbian Cocaine/Uncut***Highest Quality***,We are back on ShadowBay offering our verified 1g Columbian Cocaine/Uncut***Highest Quality***. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.311049 BTC,Switzerland,Worldwide,4.88/5,
vdr_X-MAN,Drugs/Stimulants/Speed,Custom *SWISS* SPEED-Paste / Uncut 1g *HIGH QUALITY*,"Welcome to our official ShadowBay shop! *SWISS* SPEED-Paste / Uncut 1g *HIGH QUALITY* ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.043515 BTC,Switzerland,Worldwide,4.91/5,
vdr_X-MAN,Drugs/Stimulants/Prescription,Verified 12x Ritaline-10mg***high quality***,"Welcome to our official ShadowBay shop! 12x Ritaline-10mg***high quality*** ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.166816 BTC,Switzerland,Worldwide,5.00/5,
vdr_X-MAN,Drugs/Stimulants/Speed,*SWISS* SPEED-Paste / Uncut 5g *HIGH QUALITY*,High purity *SWISS* SPEED-Paste / Uncut 5g *HIGH QUALITY* at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.262213 BTC,Switzerland,Worldwide,4.97/5,
vdr_X-MAN,Drugs/Stimulants/Speed,*SWISS* SPEED-Paste / Uncut 10g *HIGH QUALITY* [Worldwide Stealth],"Premium *SWISS* SPEED-Paste / Uncut 10g *HIGH QUALITY* sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.556754 BTC,Switzerland,Worldwide,5.00/5,
vdr_X-MAN,Drugs/Stimulants/Speed,*very strong* SPEED-Paste / Uncut 1g *HIGH QUALITY*,*very strong* SPEED-Paste / Uncut 1g *HIGH QUALITY* available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.042577 BTC,Switzerland,Worldwide,4.89/5,
vdr_X-MAN,Drugs/Prescription,20 Pieces of Amitriptylin/Tryptizol/ Elavil / Laroxyl 10mg***HIGH QUALITY SLEEPING*** [24/7 Auto Dispatch],"Premium 20 Pieces of Amitriptylin/Tryptizol/ Elavil / Laroxyl 10mg***HIGH QUALITY SLEEPING*** sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.103092 BTC,Switzerland,Worldwide,5.00/5,
vdr_X-MAN,Drugs/Prescription,30 Pcs*SOLIAN_100mg**Amisulpridum**,"Premium 30 Pcs*SOLIAN_100mg**Amisulpridum** sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.191631 BTC,Switzerland,Worldwide,4.90/5,
vdr_X-MAN,Drugs/Psychedelics/LSD,3x Blotter-Alex Grey's Hofmann LSD Acid (100 - 125ug) [Tracked],"Welcome to our official ShadowBay shop! 3x Blotter-Alex Grey's Hofmann LSD Acid (100 - 125ug) ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.139334 BTC,Switzerland,Worldwide,5.00/5,
vdr_X-MAN,Drugs/Opioids/Morphine,Exclusive 3 Stck./Pcs Tablette á 100mg Morphin sulfat (Morphium) AL 100 retard,3 Stck./Pcs Tablette á 100mg Morphin sulfat (Morphium) AL 100 retard available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.280697 BTC,Switzerland,Worldwide,4.90/5,
