Vendor,Category,Item,Item Description,Price,Origin,Destination,Rating,Remarks
XTCPassion,Drugs/Ecstasy/Pills,25x Bugatti XTC Pills 200mg+ [24/7 Auto Dispatch],25x Bugatti XTC Pills 200mg+ available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.401710 BTC,Germany,Germany,4.96/5,
XTCPassion,Drugs/Ecstasy/MDMA,MDMA # 84%+ # Very Potent # Amount set by Costumer,"Welcome to our official NightMarket shop! MDMA # 84%+ # Very Potent # Amount set by Costumer ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Germany.",0.093052 BTC,Germany,Germany,4.81/5,
XTCPassion,Drugs/Ecstasy/MDMA,Top Grade 5g crushed MDMA 84%+ [Worldwide Stealth],"Welcome to our official NightMarket shop! 5g crushed MDMA 84%+ ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Germany.",0.354531 BTC,Germany,Germany,4.97/5,
XTCPassion,Drugs/Ecstasy/MDMA,100% Pure 1g MDMA # 84%+ # Sehr Potent,"Welcome to our official NightMarket shop! 1g MDMA # 84%+ # Sehr Potent ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Germany.",0.054935 BTC,Germany,Germany,4.89/5,
XTCPassion,Drugs/Ecstasy/MDMA,1g crushed MDMA 84%+,We are back on NightMarket offering our verified 1g crushed MDMA 84%+. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.094837 BTC,Germany,Germany,5.00/5,
XTCPassion,Drugs/Ecstasy/Pills,100x Bugatti XTC Pills 200mg+,100x Bugatti XTC Pills 200mg+ available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,1.356319 BTC,Germany,Germany,5.00/5,
XTCPassion,Drugs/Ecstasy/Pills,50x Bugatti XTC Pills 200mg+ [Tracked],50x Bugatti XTC Pills 200mg+ available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.566461 BTC,Germany,Germany,4.89/5,
XTCPassion,Drugs/Ecstasy/Pills,5 Chupa Chups # 130mg MDMA,We are back on NightMarket offering our verified 5 Chupa Chups # 130mg MDMA. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.032576 BTC,Germany,Germany,4.92/5,
XTCPassion,Drugs/Ecstasy/Pills,High Quality 5 Bugattis # 200mg MDMA # Batch 2 [Purity Tested],"Premium 5 Bugattis # 200mg MDMA # Batch 2 sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.061347 BTC,Germany,Germany,5.00/5,
XTCPassion,Drugs/Ecstasy/Pills,Direct Source 5x Bugatti XTC Pills 200mg+ [24/7 Auto Dispatch],We are back on NightMarket offering our verified 5x Bugatti XTC Pills 200mg+. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.095189 BTC,Germany,Germany,5.00/5,
XTCPassion,Drugs/Ecstasy/Pills,5 WiFi´s # 200mg MDMA [24/7 Auto Dispatch],"Welcome to our official NightMarket shop! 5 WiFi´s # 200mg MDMA ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Germany.",0.052878 BTC,Germany,Germany,4.91/5,
XTCPassion,Drugs/Stimulants/Cocaine,Ultra Clean 1g Peruvian Cocain Flakes # Ultra Clean,High purity 1g Peruvian Cocain Flakes # Ultra Clean at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.258779 BTC,Germany,Germany,4.98/5,
XTCPassion,Drugs/Ecstasy/MDMA,1g MDMA # 84%+ # Very Potent,"Premium 1g MDMA # 84%+ # Very Potent sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.109238 BTC,Germany,Germany,4.89/5,
XTCPassion,Drugs/Ecstasy/Pills,10x Bugatti XTC Pills 200mg+ [Purity Tested],"Premium 10x Bugatti XTC Pills 200mg+ sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.174324 BTC,Germany,Germany,4.77/5,
Bake-_My-Day,Drugs/Cannabis/Edibles,Direct Source FE DEAL THC Double Chocolate Cookie Bakers Dozen Listing [Worldwide Stealth],"Premium FE DEAL THC Double Chocolate Cookie Bakers Dozen Listing sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.166105 BTC,Canada,Worldwide,4.89/5,
Bake-_My-Day,Drugs/Cannabis/Weed,30g AA OG kush [Tracked],"Premium 30g AA OG kush sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.356799 BTC,Canada,Canada,4.98/5,
Bake-_My-Day,Drugs/Cannabis/Edibles,Double Chocolate THC Cookies Bakers Dozen (13 Cookies) [Worldwide Stealth],"Welcome to our official NightMarket shop! Double Chocolate THC Cookies Bakers Dozen (13 Cookies) ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Canada.",0.089637 BTC,Canada,Canada,5.00/5,
Bake-_My-Day,Drugs/Cannabis/Weed,120g AA OG Kush FREE SHIPPING,High purity 120g  AA OG Kush FREE SHIPPING at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,1.697483 BTC,Canada,Worldwide,4.92/5,
Bake-_My-Day,Drugs/Cannabis/Weed,30g AAA Girl Scout Cookies $160 FREE SHIPPING,30g AAA Girl Scout Cookies $160 FREE SHIPPING available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.742527 BTC,Canada,Worldwide,4.65/5,
Bake-_My-Day,Drugs/Ecstasy/Pills,FE DEAL 10 x Blue Crown Pills $80 FREE SHIPPING,"Premium FE DEAL 10 x Blue Crown Pills $80 FREE SHIPPING sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.229689 BTC,Canada,Worldwide,4.80/5,
Bake-_My-Day,Drugs/Cannabis/Weed,Direct Source 30g OG Kush AND 13 Double Chocolate THC Cookies FREE SHIPPING,"Welcome to our official NightMarket shop! 30g OG Kush AND 13 Double Chocolate THC Cookies FREE SHIPPING ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.386554 BTC,Canada,Worldwide,4.71/5,
Bake-_My-Day,Drugs/Cannabis/Weed,Verified 30g Royal Kush AA FREE SHIPPING [Purity Tested],"Welcome to our official NightMarket shop! 30g Royal Kush AA FREE SHIPPING ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.393219 BTC,Canada,Worldwide,4.95/5,
Bake-_My-Day,Drugs/Cannabis/Weed,Ultra Clean FE DEAL 30g King Kush AA $150 FREE SHIPPING,We are back on NightMarket offering our verified FE DEAL 30g King Kush AA $150 FREE SHIPPING. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.419709 BTC,Canada,Worldwide,5.00/5,
Bake-_My-Day,Drugs/Cannabis/Weed,28g AAA Green Crack and Bakers Dozen (13 THC Cookies) $200 FREE SHIPPING [Fast Shipping],We are back on NightMarket offering our verified 28g AAA Green Crack and Bakers Dozen (13 THC Cookies) $200 FREE SHIPPING. Guaranteed lab tested quality and stealth packaging. Contact via PGP for bulk orders.,0.730747 BTC,Canada,Worldwide,5.00/5,
Bake-_My-Day,Drugs/Cannabis/Weed,"28g OG Kush-$120 FREE SHIPPING ""small buds-decent weed""","Welcome to our official NightMarket shop! 28g OG Kush-$120 FREE SHIPPING ""small buds-decent weed"" ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.318469 BTC,Canada,Worldwide,5.00/5,
Bake-_My-Day,Drugs/Cannabis/Weed,28g AAA OG KUSH FREE SHIPPING,"Welcome to our official NightMarket shop! 28g AAA OG KUSH FREE SHIPPING ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Canada.",0.737334 BTC,Canada,Canada,4.63/5,
OpiatEd77,Drugs/Opioids/Fentanyl,Verified 500MG Fent HCL w/ FREE upgrade to Express shipping avail!,High purity 500MG Fent HCL w/ FREE upgrade to Express shipping avail! at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.967043 BTC,USA,Worldwide,5.00/5,
OpiatEd77,Drugs/Opioids/Other,High Quality Methadone HCL R isomer PURE 10mg [Escrow Ready],Methadone HCL R isomer PURE 10mg available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.017853 BTC,USA,USA,5.00/5,
OpiatEd77,Drugs/Opioids,HQ alpha-methylfentanyl 25mg,High purity alpha-methylfentanyl 25mg at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,22.212036 BTC,USA,Worldwide,4.93/5,
OpiatEd77,Drugs/Opioids/Fentanyl,150mg/100mL Fentanyl Citrate Nasal Spray!! (FREE shipping!),150mg/100mL Fentanyl Citrate Nasal Spray!! (FREE shipping!) available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.458421 BTC,USA,USA,4.84/5,
OpiatEd77,Drugs/Opioids/Fentanyl,Verified Fentanyl Citrate 10MG [Tracked],We are back on NightMarket offering our verified Fentanyl Citrate 10MG. Guaranteed lab tested quality and stealth packaging. Contact via PGP for bulk orders.,0.041889 BTC,USA,USA,4.89/5,
OpiatEd77,Drugs/Opioids/Fentanyl,FREE 15mg Fentanyl Citrate,"Welcome to our official NightMarket shop! FREE 15mg Fentanyl Citrate ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.000236 BTC,USA,Worldwide,4.82/5,
OpiatEd77,Drugs/Opioids/Fentanyl,500MG Fentanyl Citrate w/ FREE Shipping!! [Fast Shipping],We are back on NightMarket offering our verified 500MG Fentanyl Citrate w/ FREE Shipping!!. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,1.133625 BTC,USA,USA,4.83/5,
OpiatEd77,Drugs/Opioids,10 needles / syringes,We are back on NightMarket offering our verified 10 needles / syringes. Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,0.018897 BTC,USA,Worldwide,5.00/5,
OpiatEd77,Drugs/Opioids/Fentanyl,Fentanyl Citrate 10MG (BUY 3 get 1 FREE) [Purity Tested],High purity Fentanyl Citrate 10MG (BUY 3 get 1 FREE) at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.028487 BTC,USA,USA,5.00/5,
OpiatEd77,Drugs/Opioids/Fentanyl,CUSTOM:60MG (for STJ ONLY),"Premium CUSTOM:60MG (for STJ ONLY) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.000144 BTC,USA,Worldwide,4.71/5,
OpiatEd77,Drugs/Opioids/Fentanyl,Fentanyl HCL 10mg (Buy 3 get 1 FREE) [Escrow Ready],We are back on NightMarket offering our verified Fentanyl HCL 10mg (Buy 3 get 1 FREE). Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,0.039565 BTC,USA,USA,4.96/5,
OpiatEd77,Drugs/Opioids/Fentanyl,Verified 1 Gram Fentanyl HCL w/ FREE upgrage to Express shipping avail!,"Premium 1 Gram Fentanyl HCL w/ FREE upgrage to Express shipping avail! sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",1.874357 BTC,USA,USA,4.91/5,
OpiatEd77,Drug paraphernalia/Injecting equipment/Needles,Learn how to get 100 needles for about $20,We are back on NightMarket offering our verified Learn how to get 100 needles for about $20. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.017039 BTC,USA,Worldwide,5.00/5,
Discover-23,Drugs/Benzos,Custom Valium [Diazepam] 30 Pills x 10mg | 3x Blister Packs [Fast Shipping],"Welcome to our official NightMarket shop! Valium [Diazepam] 30 Pills x 10mg | 3x Blister Packs ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across USA.",0.263143 BTC,USA,USA,4.99/5,
Discover-23,Drugs/Benzos,Oxazepam [RARE] 50x (30MG) Pills,Oxazepam [RARE] 50x (30MG) Pills available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.233798 BTC,USA,USA,5.00/5,
Discover-23,Drugs/Stimulants/Prescription,Ultra Clean Adderall XR (Dextroamphetamine/Amphetamine) 15mg x10 [Purity Tested],"Premium Adderall XR (Dextroamphetamine/Amphetamine) 15mg x10 sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.328734 BTC,USA,USA,5.00/5,
carlosLopez,Drugs/Cannabis/Weed,Early Skunk 1g [Worldwide Stealth],High purity Early Skunk 1g at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.043391 BTC,EU,Worldwide,5.00/5,
carlosLopez,Drugs/Cannabis/Weed,HQ Special Queen 1g [Tracked],Special Queen 1g available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.047928 BTC,EU,Worldwide,4.94/5,
carlosLopez,Drugs/Cannabis/Weed,OG Kush 7g (1/4 oz),We are back on NightMarket offering our verified OG Kush 7g  (1/4 oz). Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.112159 BTC,USA,USA,5.00/5,
carlosLopez,Drugs/Cannabis/Weed,Premium Trim 10g,Trim 10g available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.103711 BTC,EU,Worldwide,4.91/5,
carlosLopez,Drugs/Cannabis/Weed,Premium Durban Poison 1g [Fast Shipping],High purity Durban Poison 1g at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.043315 BTC,EU,Worldwide,4.79/5,
bOsscalibud,Drugs/Cannabis/Weed,QP (112g) - Blueberry Mango Kush - No FE,"Premium QP (112g) - Blueberry Mango Kush - No FE sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",1.706003 BTC,USA,USA,5.00/5,
bOsscalibud,Drugs/Cannabis/Concentrates,16oz(LB) - Blue Dream Crumble - No FE,We are back on NightMarket offering our verified 16oz(LB) - Blue Dream Crumble - No FE. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,25.778014 BTC,USA,USA,4.85/5,
bOsscalibud,Drugs/Cannabis/Concentrates,Top Grade 1oz(28g) - Master Kush Crumble,"Premium 1oz(28g) - Master Kush Crumble sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",1.458497 BTC,USA,USA,4.80/5,
bOsscalibud,Drugs/Cannabis/Weed,Verified 1/2 Lb Cataract Kush - Outdoor - NO FE [Original Batch],1/2 Lb Cataract Kush - Outdoor - NO FE available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,4.187151 BTC,USA,USA,4.90/5,
bOsscalibud,Drugs/Cannabis/Concentrates,Verified 8oz(HP) - Blue Dream Crumble - Bulk Buy Deal - No FE [Original Batch],High purity 8oz(HP) - Blue Dream Crumble - Bulk Buy Deal - No FE at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,14.640360 BTC,USA,USA,4.92/5,
bOsscalibud,Drugs/Cannabis/Concentrates,1 Oz(28g) - Orange Sour Diesel Honeycomb - No FE - 2-3 Day Shipping [Fast Shipping],High purity 1 Oz(28g) - Orange Sour Diesel Honeycomb - No FE - 2-3 Day Shipping at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,10544.691591 BTC,USA,USA,4.93/5,
bOsscalibud,Drugs/Cannabis/Concentrates,Ultra Clean 8oz(HP) - OG Kush Honeycomb Wax/Indoor Grown - Bulk Buy Deal - No FE [Original Batch],We are back on NightMarket offering our verified 8oz(HP) - OG Kush Honeycomb Wax/Indoor Grown - Bulk Buy Deal - No FE. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,12.245412 BTC,USA,USA,4.82/5,
bOsscalibud,Drugs/Cannabis/Concentrates,1oz(28g) - NorCal Blue Dream Crumble - No FE [Escrow Ready],"Welcome to our official NightMarket shop! 1oz(28g) - NorCal Blue Dream Crumble - No FE ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across USA.",1.955503 BTC,USA,USA,4.93/5,
bOsscalibud,Drugs/Cannabis/Concentrates,Exclusive Indoor Shatter - Test Batch - Viewing purposes Only - No sale,"Premium Indoor Shatter - Test Batch - Viewing purposes Only - No sale sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",2.139661 BTC,USA,USA,4.93/5,
bOsscalibud,Drugs/Cannabis/Weed,Top Grade 1 Ounce (28g) - Blueberry Mango Kush - No FE - Potent and Tasty [Purity Tested],"Premium 1 Ounce (28g) - Blueberry Mango Kush - No FE - Potent and Tasty sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.800614 BTC,USA,USA,5.00/5,
bOsscalibud,Drugs/Cannabis/Concentrates,1Oz(28g) - Blue Dream Shatter - No FE - 2-3 Day Shipping,High purity 1Oz(28g) - Blue Dream Shatter - No FE - 2-3 Day Shipping at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,1.803210 BTC,USA,USA,5.00/5,
bOsscalibud,Drugs/Cannabis/Concentrates,4oz(QP) - Master Kush Crumble- Bulk Buy Deal - No FE,"Welcome to our official NightMarket shop! 4oz(QP) - Master Kush Crumble- Bulk Buy Deal - No FE ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",5.144621 BTC,USA,Worldwide,4.74/5,
bOsscalibud,Drugs/Cannabis/Concentrates,16oz(LB) - OG Kush Honeycomb Wax/Indoor Grown - Bulk Buy Deal - No FE,"Welcome to our official NightMarket shop! 16oz(LB) - OG Kush Honeycomb Wax/Indoor Grown - Bulk Buy Deal - No FE ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across USA.",23.418475 BTC,USA,USA,4.85/5,
bOsscalibud,Drugs/Cannabis/Weed,1 Oz(29g) - Vanilla Kush - No FE - 2-3 Day Shipping,"Premium 1 Oz(29g) - Vanilla Kush - No FE - 2-3 Day Shipping sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.687097 BTC,USA,USA,5.00/5,
bOsscalibud,Drugs/Cannabis/Concentrates,4oz(QP) - Blue Dream Crumble- Bulk Buy Deal - No FE,4oz(QP) - Blue Dream Crumble- Bulk Buy Deal - No FE available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,5.832654 BTC,USA,USA,4.92/5,
